Time,Value,is_anomaly
2024-06-05 17:31:07,64.0,0
2024-06-05 17:31:12,64.0,0
2024-06-05 17:31:17,76.0,0
2024-06-05 17:31:22,76.0,0
2024-06-05 17:31:27,76.0,0
2024-06-05 17:31:32,102.0,1
2024-06-05 17:31:37,102.0,0
2024-06-05 17:31:42,102.0,0
2024-06-05 17:31:47,102.0,0
2024-06-05 17:31:52,102.0,0
2024-06-05 17:31:57,102.0,0
2024-06-05 17:32:02,105.0,0
2024-06-05 17:32:07,105.0,0
2024-06-05 17:32:12,105.0,0
2024-06-05 17:32:17,104.0,0
2024-06-05 17:32:22,104.0,0
2024-06-05 17:32:27,104.0,0
2024-06-05 17:32:32,109.0,0
2024-06-05 17:32:37,109.0,0
2024-06-05 17:32:42,109.0,0
2024-06-05 17:32:47,105.0,0
2024-06-05 17:32:52,105.0,0
2024-06-05 17:32:57,105.0,0
2024-06-05 17:33:02,105.0,0
2024-06-05 17:33:07,105.0,0
2024-06-05 17:33:12,105.0,0
2024-06-05 17:33:17,107.0,0
2024-06-05 17:33:22,107.0,0
2024-06-05 17:33:27,107.0,0
2024-06-05 17:33:32,109.0,0
2024-06-05 17:33:37,109.0,0
2024-06-05 17:33:42,109.0,0
2024-06-05 17:33:47,109.0,0
2024-06-05 17:33:52,109.0,0
2024-06-05 17:33:57,109.0,0
2024-06-05 17:34:02,109.0,0
2024-06-05 17:34:07,109.0,0
2024-06-05 17:34:12,109.0,0
2024-06-05 17:34:17,110.0,0
2024-06-05 17:34:22,110.0,0
2024-06-05 17:34:27,110.0,0
2024-06-05 17:34:32,113.0,0
2024-06-05 17:34:37,113.0,0
2024-06-05 17:34:42,113.0,0
2024-06-05 17:34:47,108.0,0
2024-06-05 17:34:52,108.0,0
2024-06-05 17:34:57,108.0,0
2024-06-05 17:35:02,105.0,0
2024-06-05 17:35:07,105.0,0
2024-06-05 17:35:12,105.0,0
2024-06-05 17:35:17,106.0,0
2024-06-05 17:35:22,106.0,0
2024-06-05 17:35:27,106.0,0
2024-06-05 17:35:32,106.0,0
2024-06-05 17:35:37,106.0,0
2024-06-05 17:35:42,107.0,0
2024-06-05 17:35:47,107.0,0
2024-06-05 17:35:52,107.0,0
2024-06-05 17:35:57,108.0,0
2024-06-05 17:36:02,108.0,0
2024-06-05 17:36:07,108.0,0
2024-06-05 17:36:12,110.0,0
2024-06-05 17:36:17,110.0,0
2024-06-05 17:36:22,110.0,0
2024-06-05 17:36:27,104.0,0
2024-06-05 17:36:32,104.0,0
2024-06-05 17:36:37,104.0,0
2024-06-05 17:36:42,110.0,0
2024-06-05 17:36:47,110.0,0
2024-06-05 17:36:52,110.0,0
2024-06-05 17:36:57,110.0,0
2024-06-05 17:37:02,110.0,0
2024-06-05 17:37:07,110.0,0
2024-06-05 17:37:12,107.0,0
2024-06-05 17:37:17,107.0,0
2024-06-05 17:37:22,107.0,0
2024-06-05 17:37:27,106.0,0
2024-06-05 17:37:32,106.0,0
2024-06-05 17:37:37,106.0,0
2024-06-05 17:37:42,111.0,0
2024-06-05 17:37:47,111.0,0
2024-06-05 17:37:53,111.0,0
2024-06-05 17:37:58,105.0,0
2024-06-05 17:38:03,105.0,0
2024-06-05 17:38:08,105.0,0
2024-06-05 17:38:13,105.0,0
2024-06-05 17:38:18,105.0,0
2024-06-05 17:38:23,105.0,0
2024-06-05 17:38:28,105.0,0
2024-06-05 17:38:33,105.0,0
2024-06-05 17:38:38,105.0,0
2024-06-05 17:38:43,106.0,0
2024-06-05 17:38:48,106.0,0
2024-06-05 17:38:53,106.0,0
2024-06-05 17:38:58,107.0,0
2024-06-05 17:39:03,107.0,0
2024-06-05 17:39:08,107.0,0
2024-06-05 17:39:13,107.0,0
2024-06-05 17:39:18,107.0,0
2024-06-05 17:39:23,107.0,0
2024-06-05 17:39:28,110.0,0
2024-06-05 17:39:33,110.0,0
2024-06-05 17:39:38,110.0,0
2024-06-05 17:39:43,108.0,0
2024-06-05 17:39:48,108.0,0
2024-06-05 17:39:53,108.0,0
2024-06-05 17:39:58,108.0,0
2024-06-05 17:40:03,108.0,0
2024-06-05 17:40:08,108.0,0
2024-06-05 17:40:13,110.0,0
2024-06-05 17:40:18,110.0,0
2024-06-05 17:40:23,110.0,0
2024-06-05 17:40:28,110.0,0
2024-06-05 17:40:33,110.0,0
2024-06-05 17:40:38,110.0,0
2024-06-05 17:40:43,108.0,0
2024-06-05 17:40:48,108.0,0
2024-06-05 17:40:53,108.0,0
2024-06-05 17:40:58,108.0,0
2024-06-05 17:41:03,108.0,0
2024-06-05 17:41:08,108.0,0
2024-06-05 17:41:13,109.0,0
2024-06-05 17:41:18,109.0,0
2024-06-05 17:41:23,109.0,0
2024-06-05 17:41:28,121.0,1
2024-06-05 17:41:33,121.0,0
2024-06-05 17:41:38,121.0,0
2024-06-05 17:41:43,197.0,1
2024-06-05 17:41:48,197.0,0
2024-06-05 17:41:53,197.0,0
2024-06-05 17:41:58,288.0,1
2024-06-05 17:42:03,288.0,0
2024-06-05 17:42:08,288.0,0
2024-06-05 17:42:13,74.0,1
2024-06-05 17:42:18,74.0,0
2024-06-05 17:42:23,74.0,0
2024-06-05 17:42:28,74.0,0
2024-06-05 17:42:33,74.0,0
2024-06-05 17:42:38,74.0,0
2024-06-05 17:42:43,153.0,0
2024-06-05 17:42:48,153.0,0
2024-06-05 17:42:53,153.0,0
2024-06-05 17:42:58,232.0,0
2024-06-05 17:43:03,232.0,0
2024-06-05 17:43:08,232.0,0
2024-06-05 17:43:13,289.0,1
2024-06-05 17:43:18,289.0,0
2024-06-05 17:43:23,289.0,0
2024-06-05 17:43:28,433.0,1
2024-06-05 17:43:33,433.0,0
2024-06-05 17:43:38,433.0,0
2024-06-05 17:43:43,433.0,0
2024-06-05 17:43:48,433.0,0
2024-06-05 17:43:53,433.0,0
2024-06-05 17:43:58,430.0,0
2024-06-05 17:44:03,430.0,0
2024-06-05 17:44:08,430.0,0
2024-06-05 17:44:13,548.0,1
2024-06-05 17:44:18,548.0,0
2024-06-05 17:44:23,548.0,0
2024-06-05 17:44:28,548.0,0
2024-06-05 17:44:33,548.0,0
2024-06-05 17:44:38,548.0,0
2024-06-05 17:44:43,507.0,1
2024-06-05 17:44:48,507.0,0
2024-06-05 17:44:53,507.0,0
2024-06-05 17:44:58,556.0,0
2024-06-05 17:45:03,556.0,0
2024-06-05 17:45:08,556.0,0
2024-06-05 17:45:13,476.0,1
2024-06-05 17:45:18,476.0,0
2024-06-05 17:45:23,476.0,0
2024-06-05 17:45:28,389.0,1
2024-06-05 17:45:33,389.0,0
2024-06-05 17:45:38,389.0,0
2024-06-05 17:45:43,420.0,0
2024-06-05 17:45:48,420.0,0
2024-06-05 17:45:53,420.0,0
2024-06-05 17:45:58,501.0,1
2024-06-05 17:46:03,501.0,0
2024-06-05 17:46:08,501.0,0
2024-06-05 17:46:13,540.0,0
2024-06-05 17:46:18,540.0,0
2024-06-05 17:46:23,540.0,0
2024-06-05 17:46:29,576.0,1
2024-06-05 17:46:34,576.0,0
2024-06-05 17:46:39,576.0,0
2024-06-05 17:46:44,632.0,1
2024-06-05 17:46:49,632.0,0
2024-06-05 17:46:54,632.0,0
2024-06-05 17:46:59,632.0,0
2024-06-05 17:47:04,632.0,0
2024-06-05 17:47:09,632.0,0
2024-06-05 17:47:14,591.0,1
2024-06-05 17:47:19,591.0,0
2024-06-05 17:47:24,591.0,0
2024-06-05 17:47:29,591.0,0
2024-06-05 17:47:34,591.0,0
2024-06-05 17:47:39,591.0,0
2024-06-05 17:47:44,480.0,0
2024-06-05 17:47:49,480.0,0
2024-06-05 17:47:54,480.0,0
2024-06-05 17:47:59,89.0,1
2024-06-05 17:48:04,89.0,0
2024-06-05 17:48:09,89.0,0
2024-06-05 17:48:14,90.0,0
2024-06-05 17:48:19,90.0,0
2024-06-05 17:48:24,90.0,0
2024-06-05 17:48:29,102.0,0
2024-06-05 17:48:34,102.0,0
2024-06-05 17:48:39,102.0,0
2024-06-05 17:48:44,124.0,1
2024-06-05 17:48:49,124.0,0
2024-06-05 17:48:54,124.0,0
2024-06-05 17:48:59,139.0,0
2024-06-05 17:49:04,139.0,0
2024-06-05 17:49:09,139.0,0
2024-06-05 17:49:14,147.0,0
2024-06-05 17:49:19,147.0,0
2024-06-05 17:49:24,147.0,0
2024-06-05 17:49:29,147.0,0
2024-06-05 17:49:34,147.0,0
2024-06-05 17:49:39,147.0,0
2024-06-05 17:49:44,163.0,1
2024-06-05 17:49:49,163.0,0
2024-06-05 17:49:54,163.0,0
2024-06-05 17:49:59,126.0,1
2024-06-05 17:50:04,126.0,0
2024-06-05 17:50:09,126.0,0
2024-06-05 17:50:14,125.0,0
2024-06-05 17:50:19,125.0,0
2024-06-05 17:50:24,125.0,0
2024-06-05 17:50:29,125.0,0
2024-06-05 17:50:34,125.0,0
2024-06-05 17:50:39,125.0,0
2024-06-05 17:50:44,125.0,0
2024-06-05 17:50:49,125.0,0
2024-06-05 17:50:54,125.0,0
2024-06-05 17:50:59,125.0,0
