Time,Value,is_anomaly
2024-06-05 17:36:50,30.02748,0
2024-06-05 17:36:55,30.02748,0
2024-06-05 17:37:00,29.98657,0
2024-06-05 17:37:05,29.94702,0
2024-06-05 17:37:10,23.52787,0
2024-06-05 17:37:15,29.96656,0
2024-06-05 17:37:20,19.36017,0
2024-06-05 17:37:25,22.27692,0
2024-06-05 17:37:30,29.99857,0
2024-06-05 17:37:35,29.99857,0
2024-06-05 17:37:40,30.03945,0
2024-06-05 17:37:45,29.99098,0
2024-06-05 17:37:50,29.98398,0
2024-06-05 17:37:55,29.98398,0
2024-06-05 17:38:00,30.01566,0
2024-06-05 17:38:05,22.75771,1
2024-06-05 17:38:10,20.90524,0
2024-06-05 17:38:15,29.97954,0
2024-06-05 17:38:20,29.97954,0
2024-06-05 17:38:25,23.79484,0
2024-06-05 17:38:30,30.01227,0
2024-06-05 17:38:35,25.31802,0
2024-06-05 17:38:40,22.81249,0
2024-06-05 17:38:45,29.97194,0
2024-06-05 17:38:50,29.97194,0
2024-06-05 17:38:55,23.96189,0
2024-06-05 17:39:00,29.96787,0
2024-06-05 17:39:05,29.96787,0
2024-06-05 17:39:10,23.62836,0
2024-06-05 17:39:15,29.99192,0
2024-06-05 17:39:20,25.5652,0
2024-06-05 17:39:25,23.06107,0
2024-06-05 17:39:30,25.21553,0
2024-06-05 17:39:35,22.71248,0
2024-06-05 17:39:40,20.05968,0
2024-06-05 17:39:45,30.02416,0
2024-06-05 17:39:50,30.02249,0
2024-06-05 17:39:55,30.02249,0
2024-06-05 17:40:00,30.02249,0
2024-06-05 17:40:05,30.04285,0
2024-06-05 17:40:10,21.74952,0
2024-06-05 17:40:15,29.94229,0
2024-06-05 17:40:20,29.94229,0
2024-06-05 17:40:25,29.94229,0
2024-06-05 17:40:30,29.94229,0
2024-06-05 17:40:35,29.94229,0
2024-06-05 17:40:40,29.94229,0
2024-06-05 17:40:45,29.97412,0
2024-06-05 17:40:50,29.97412,0
2024-06-05 17:40:55,29.97412,0
2024-06-05 17:41:00,29.95086,0
2024-06-05 17:41:05,29.95086,0
2024-06-05 17:41:10,29.95086,0
2024-06-05 17:41:15,16.2532,0
2024-06-05 17:41:20,18.2346,1
2024-06-05 17:41:25,20.21838,0
2024-06-05 17:41:30,23.58117,0
2024-06-05 17:41:35,23.58117,0
2024-06-05 17:41:40,18.80906,0
2024-06-05 17:41:45,24.08035,0
2024-06-05 17:41:50,24.08035,0
2024-06-05 17:41:55,22.59591,0
2024-06-05 17:42:00,28.17725,0
2024-06-05 17:42:05,28.17725,0
2024-06-05 17:42:10,29.96067,0
2024-06-05 17:42:15,25.8639,0
2024-06-05 17:42:20,25.8639,0
2024-06-05 17:42:25,23.7343,0
2024-06-05 17:42:30,18.97418,0
2024-06-05 17:42:35,16.99277,0
2024-06-05 17:42:40,11.08204,0
2024-06-05 17:42:45,11.91354,0
2024-06-05 17:42:50,11.91354,0
2024-06-05 17:42:55,9.01756,0
2024-06-05 17:43:00,15.17066,0
2024-06-05 17:43:05,15.17066,0
2024-06-05 17:43:10,12.9319,0
2024-06-05 17:43:15,20.13166,0
2024-06-05 17:43:20,18.74631,0
2024-06-05 17:43:25,18.74631,0
2024-06-05 17:43:30,29.97686,1
2024-06-05 17:43:35,29.97686,0
2024-06-05 17:43:40,29.97686,0
2024-06-05 17:43:45,24.07774,0
2024-06-05 17:43:50,21.57587,0
2024-06-05 17:43:55,19.97324,0
2024-06-05 17:44:00,29.98285,0
2024-06-05 17:44:05,29.98285,0
2024-06-05 17:44:10,22.16028,0
2024-06-05 17:44:15,30.00357,0
2024-06-05 17:44:20,30.00357,0
2024-06-05 17:44:25,30.00357,0
2024-06-05 17:44:30,29.98784,0
2024-06-05 17:44:35,29.98784,0
2024-06-05 17:44:41,29.98784,0
2024-06-05 17:44:46,21.8434,1
2024-06-05 17:44:51,29.91734,0
2024-06-05 17:44:56,22.63322,0
2024-06-05 17:45:01,29.94682,0
2024-06-05 17:45:06,29.94682,0
2024-06-05 17:45:11,29.94682,0
2024-06-05 17:45:16,30.03132,0
2024-06-05 17:45:21,30.03132,0
2024-06-05 17:45:26,30.03132,0
2024-06-05 17:45:31,29.9961,0
2024-06-05 17:45:36,30.00532,0
2024-06-05 17:45:41,30.00532,0
2024-06-05 17:45:46,29.99332,0
2024-06-05 17:45:51,22.75333,1
2024-06-05 17:45:56,19.8145,1
2024-06-05 17:46:01,29.97099,0
2024-06-05 17:46:06,25.67381,0
2024-06-05 17:46:11,23.17224,0
2024-06-05 17:46:16,30.00049,0
2024-06-05 17:46:21,30.00049,0
2024-06-05 17:46:26,30.00049,0
2024-06-05 17:46:31,30.0125,0
2024-06-05 17:46:36,30.0125,0
2024-06-05 17:46:41,24.65155,0
2024-06-05 17:46:46,29.99098,0
2024-06-05 17:46:51,24.49641,0
2024-06-05 17:46:56,29.99591,0
2024-06-05 17:47:01,24.6074,0
2024-06-05 17:47:06,22.10474,0
2024-06-05 17:47:11,20.52528,0
2024-06-05 17:47:16,29.9601,0
2024-06-05 17:47:21,29.9601,0
2024-06-05 17:47:26,29.93807,0
2024-06-05 17:47:31,29.93807,0
2024-06-05 17:47:36,29.93807,0
2024-06-05 17:47:41,29.93807,0
2024-06-05 17:47:46,20.03928,0
2024-06-05 17:47:51,26.99377,0
2024-06-05 17:47:56,20.3722,0
2024-06-05 17:48:01,22.14066,0
2024-06-05 17:48:06,22.14066,0
2024-06-05 17:48:11,22.14066,0
2024-06-05 17:48:16,9.17864,1
2024-06-05 17:48:21,9.17864,0
2024-06-05 17:48:26,9.17864,0
2024-06-05 17:48:31,13.85557,0
2024-06-05 17:48:36,12.08992,0
2024-06-05 17:48:41,12.08992,0
2024-06-05 17:48:46,16.37639,0
2024-06-05 17:48:51,17.81535,0
2024-06-05 17:48:56,19.74629,0
2024-06-05 17:49:01,27.75127,0
2024-06-05 17:49:06,27.75127,0
2024-06-05 17:49:11,24.19556,0
2024-06-05 17:49:16,29.88031,0
2024-06-05 17:49:21,29.88031,0
2024-06-05 17:49:26,24.77272,0
2024-06-05 17:49:31,22.28021,0
2024-06-05 17:49:36,19.46047,0
2024-06-05 17:49:41,16.95596,0
2024-06-05 17:49:46,29.92531,0
2024-06-05 17:49:51,29.92531,0
2024-06-05 17:49:56,29.89247,0
2024-06-05 17:50:01,29.91596,0
2024-06-05 17:50:06,29.91596,0
2024-06-05 17:50:11,20.31363,0
2024-06-05 17:50:16,15.02166,1
2024-06-05 17:50:21,16.69018,0
2024-06-05 17:50:26,19.98236,0
2024-06-05 17:50:31,15.86358,0
2024-06-05 17:50:36,14.19638,0
2024-06-05 17:50:41,5.19723,1
2024-06-05 17:50:46,3.7882,1
2024-06-05 17:50:51,2.94192,0
2024-06-05 17:50:56,0.08382,0
