Time,Value,is_anomaly
2024-06-04 16:43:38,0.16531,0
2024-06-04 16:43:43,0.16531,0
2024-06-04 16:43:48,0.16531,0
2024-06-04 16:43:58,0.11877,1
2024-06-04 16:44:03,0.15824,0
2024-06-04 16:44:08,0.11791,0
2024-06-04 16:44:13,0.15483,0
2024-06-04 16:44:18,0.15483,0
2024-06-04 16:44:23,0.15169,0
2024-06-04 16:44:28,0.14889,0
2024-06-04 16:44:33,0.14889,0
2024-06-04 16:44:38,0.11357,0
2024-06-04 16:44:43,0.12658,0
2024-06-04 16:44:48,0.16327,0
2024-06-04 16:44:53,0.13619,0
2024-06-04 16:44:58,0.16445,0
2024-06-04 16:45:03,0.16445,0
2024-06-04 16:45:08,0.13753,0
2024-06-04 16:45:13,0.17271,0
2024-06-04 16:45:18,0.11076,0
2024-06-04 16:45:23,0.1273,0
2024-06-04 16:45:28,0.16926,0
2024-06-04 16:45:33,0.16926,0
2024-06-04 16:45:38,0.17001,0
2024-06-04 16:45:43,0.16959,0
2024-06-04 16:45:48,0.16728,0
2024-06-04 16:45:53,0.13249,0
2024-06-04 16:45:58,0.16903,0
2024-06-04 16:46:03,0.17054,0
2024-06-04 16:46:08,0.17054,0
2024-06-04 16:46:13,0.16932,0
2024-06-04 16:46:18,0.16932,0
2024-06-04 16:46:23,0.16963,0
2024-06-04 16:46:28,0.13065,0
2024-06-04 16:46:33,0.07389,0
2024-06-04 16:46:38,0.09577,0
2024-06-04 16:46:43,0.17214,0
2024-06-04 16:46:48,0.17214,0
2024-06-04 16:46:53,0.17489,0
2024-06-04 16:46:58,0.17313,0
2024-06-04 16:47:03,0.17313,0
2024-06-04 16:47:08,0.06572,0
2024-06-04 16:47:13,0.12566,0
2024-06-04 16:47:18,0.11442,0
2024-06-04 16:47:23,0.12522,0
2024-06-04 16:47:28,0.16458,0
2024-06-04 16:47:33,0.16458,0
2024-06-04 16:47:38,0.13013,0
2024-06-04 16:47:43,0.1647,0
2024-06-04 16:47:48,0.16722,0
2024-06-04 16:47:53,0.12872,0
2024-06-04 16:47:58,0.16749,0
2024-06-04 16:48:03,0.16827,0
2024-06-04 16:48:08,0.16732,0
2024-06-04 16:48:13,0.16732,0
2024-06-04 16:48:18,0.13628,0
2024-06-04 16:48:23,0.1666,0
2024-06-04 16:48:28,0.14369,0
2024-06-04 16:48:33,0.10253,0
